"module name","licenses","repository","licenseUrl","parents"
"read-package-json@1.3.3","ISC","https://github.com/isaacs/read-package-json","https://github.com/isaacs/read-package-json/raw/master/LICENSE","UNDEFINED"
"readable-stream@2.3.8","MIT","https://github.com/nodejs/readable-stream","https://github.com/nodejs/readable-stream/raw/master/LICENSE","SparkTasks"
"readable-stream@3.6.2","MIT","https://github.com/nodejs/readable-stream","https://github.com/nodejs/readable-stream/raw/master/LICENSE","server"
"readdir-scoped-modules@1.1.0","ISC","https://github.com/npm/readdir-scoped-modules","https://github.com/npm/readdir-scoped-modules/raw/master/LICENSE","UNDEFINED"
"readdirp@3.6.0","MIT","https://github.com/paulmillr/readdirp","https://github.com/paulmillr/readdirp/raw/master/LICENSE","server"
"readline@1.3.0","BSD","https://github.com/maleck13/readline","https://github.com/maleck13/readline","SparkTasks"
"recast@0.21.5","MIT","https://github.com/benjamn/recast","https://github.com/benjamn/recast/raw/master/LICENSE","SparkTasks"
"rechoir@0.8.0","MIT","https://github.com/gulpjs/rechoir","https://github.com/gulpjs/rechoir/raw/master/LICENSE","server"
"regenerate-unicode-properties@10.1.1","MIT","https://github.com/mathiasbynens/regenerate-unicode-properties","https://github.com/mathiasbynens/regenerate-unicode-properties/raw/master/LICENSE-MIT.txt","SparkTasks"
"regenerate@1.4.2","MIT","https://github.com/mathiasbynens/regenerate","https://github.com/mathiasbynens/regenerate/raw/master/LICENSE-MIT.txt","SparkTasks"
"regenerator-runtime@0.13.11","MIT","https://github.com/facebook/regenerator/tree/main/packages/runtime","https://github.com/facebook/regenerator/tree/main/packages/runtime/raw/master/LICENSE","react-native:SparkTasks"
"regenerator-runtime@0.14.1","MIT","https://github.com/facebook/regenerator/tree/main/packages/runtime","https://github.com/facebook/regenerator/tree/main/packages/runtime/raw/master/LICENSE","SparkTasks"
"regenerator-transform@0.15.2","MIT","https://github.com/facebook/regenerator/tree/main/packages/transform","https://github.com/facebook/regenerator/tree/main/packages/transform/raw/master/LICENSE","SparkTasks"
"regexp.prototype.flags@1.5.2","MIT","https://github.com/es-shims/RegExp.prototype.flags","https://github.com/es-shims/RegExp.prototype.flags/raw/master/LICENSE","SparkTasks"
"regexpu-core@5.3.2","MIT","https://github.com/mathiasbynens/regexpu-core","https://github.com/mathiasbynens/regexpu-core/raw/master/LICENSE-MIT.txt","SparkTasks"
"regjsparser@0.9.1","BSD-2-Clause","https://github.com/jviereck/regjsparser","https://github.com/jviereck/regjsparser/raw/master/LICENSE.BSD","SparkTasks"
"remove-trailing-slash@0.1.1","MIT","https://github.com/stephenmathieson/remove-trailing-slash","https://github.com/stephenmathieson/remove-trailing-slash","SparkTasks"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string","https://github.com/jonschlinkert/repeat-string/raw/master/LICENSE","server"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory","https://github.com/troygoode/node-require-directory/raw/master/LICENSE","SparkTasks"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string","https://github.com/floatdrop/require-from-string/raw/master/license","SparkTasks"
"require-main-filename@2.0.0","ISC","https://github.com/yargs/require-main-filename","https://github.com/yargs/require-main-filename/raw/master/LICENSE.txt","SparkTasks"
"requireg@0.2.2","MIT","https://github.com/h2non/requireg","https://github.com/h2non/requireg/raw/master/LICENSE","SparkTasks"
"resolve-from@3.0.0","MIT","https://github.com/sindresorhus/resolve-from","https://github.com/sindresorhus/resolve-from/raw/master/license","import-fresh:SparkTasks"
"resolve-from@5.0.0","MIT","https://github.com/sindresorhus/resolve-from","https://github.com/sindresorhus/resolve-from/raw/master/license","server"
"resolve.exports@2.0.2","MIT","https://github.com/lukeed/resolve.exports","https://github.com/lukeed/resolve.exports/raw/master/license","SparkTasks"
"resolve@1.22.8","MIT","https://github.com/browserify/resolve","https://github.com/browserify/resolve/raw/master/LICENSE","server"
"resolve@1.7.1","MIT","https://github.com/browserify/resolve","https://github.com/browserify/resolve/raw/master/LICENSE","requireg:SparkTasks"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor","https://github.com/sindresorhus/restore-cursor/raw/master/license","SparkTasks"
"restore-cursor@3.1.0","MIT","https://github.com/sindresorhus/restore-cursor","https://github.com/sindresorhus/restore-cursor/raw/master/license","@react-native-community/cli-tools:SparkTasks"
"reusify@1.0.4","MIT","https://github.com/mcollina/reusify","https://github.com/mcollina/reusify/raw/master/LICENSE","SparkTasks"
"right-align@0.1.3","MIT","https://github.com/jonschlinkert/right-align","https://github.com/jonschlinkert/right-align/raw/master/LICENSE","server"
"rimraf@2.4.5","ISC","https://github.com/isaacs/rimraf","https://github.com/isaacs/rimraf/raw/master/LICENSE","mv:SparkTasks"
"rimraf@2.6.3","ISC","https://github.com/isaacs/rimraf","https://github.com/isaacs/rimraf/raw/master/LICENSE","temp:SparkTasks"
"rimraf@2.7.1","ISC","https://github.com/isaacs/rimraf","https://github.com/isaacs/rimraf/raw/master/LICENSE","SparkTasks"
"rimraf@3.0.2","ISC","https://github.com/isaacs/rimraf","https://github.com/isaacs/rimraf/raw/master/LICENSE","server"
"run-parallel@1.2.0","MIT","https://github.com/feross/run-parallel","https://github.com/feross/run-parallel/raw/master/LICENSE","SparkTasks"
"safe-array-concat@1.1.2","MIT","https://github.com/ljharb/safe-array-concat","https://github.com/ljharb/safe-array-concat/raw/master/LICENSE","SparkTasks"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer","https://github.com/feross/safe-buffer/raw/master/LICENSE","server"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer","https://github.com/feross/safe-buffer/raw/master/LICENSE","string_decoder:server"
"safe-json-stringify@1.2.0","MIT","https://github.com/debitoor/safe-json-stringify","https://github.com/debitoor/safe-json-stringify","SparkTasks"
"safe-regex-test@1.0.3","MIT","https://github.com/ljharb/safe-regex-test","https://github.com/ljharb/safe-regex-test/raw/master/LICENSE","SparkTasks"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer","https://github.com/ChALkeR/safer-buffer/raw/master/LICENSE","server"
"sax@1.3.0","ISC","https://github.com/isaacs/sax-js","https://github.com/isaacs/sax-js/raw/master/LICENSE","SparkTasks"
"scheduler@0.24.0-canary-efb381bbf-20230505","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","SparkTasks"
"selfsigned@2.4.1","MIT","https://github.com/jfromaniello/selfsigned","https://github.com/jfromaniello/selfsigned/raw/master/LICENSE","SparkTasks"
"semver@4.3.6","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","UNDEFINED"
"semver@5.7.2","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","npm-package-arg:SparkTasks"
"semver@6.3.1","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","make-dir:server"
"semver@7.6.2","ISC","https://github.com/npm/node-semver","https://github.com/npm/node-semver/raw/master/LICENSE","server"
"send@0.16.2","MIT","https://github.com/pillarjs/send","https://github.com/pillarjs/send/raw/master/LICENSE","server"
"send@0.18.0","MIT","https://github.com/pillarjs/send","https://github.com/pillarjs/send/raw/master/LICENSE","SparkTasks"
"seq-queue@0.0.5","UNKNOWN","https://github.com/changchang/seq-queue","https://github.com/changchang/seq-queue/raw/master/LICENSE","server"
"serialize-error@2.1.0","MIT","https://github.com/sindresorhus/serialize-error","https://github.com/sindresorhus/serialize-error/raw/master/license","SparkTasks"
"serve-static@1.13.2","MIT","https://github.com/expressjs/serve-static","https://github.com/expressjs/serve-static/raw/master/LICENSE","server"
"serve-static@1.15.0","MIT","https://github.com/expressjs/serve-static","https://github.com/expressjs/serve-static/raw/master/LICENSE","SparkTasks"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking","https://github.com/yargs/set-blocking/raw/master/LICENSE.txt","server"
"set-function-length@1.2.2","MIT","https://github.com/ljharb/set-function-length","https://github.com/ljharb/set-function-length/raw/master/LICENSE","SparkTasks"
"set-function-name@2.0.2","MIT","https://github.com/ljharb/set-function-name","https://github.com/ljharb/set-function-name/raw/master/LICENSE","SparkTasks"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate","https://github.com/YuzuJS/setImmediate/raw/master/LICENSE.txt","SparkTasks"
"setprototypeof@1.1.0","ISC","https://github.com/wesleytodd/setprototypeof","https://github.com/wesleytodd/setprototypeof/raw/master/LICENSE","server"
"setprototypeof@1.2.0","ISC","https://github.com/wesleytodd/setprototypeof","https://github.com/wesleytodd/setprototypeof/raw/master/LICENSE","SparkTasks"
"shallow-clone@3.0.1","MIT","https://github.com/jonschlinkert/shallow-clone","https://github.com/jonschlinkert/shallow-clone/raw/master/LICENSE","SparkTasks"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command","https://github.com/kevva/shebang-command/raw/master/license","execa:SparkTasks"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command","https://github.com/kevva/shebang-command/raw/master/license","SparkTasks"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex","https://github.com/sindresorhus/shebang-regex/raw/master/license","execa:SparkTasks"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex","https://github.com/sindresorhus/shebang-regex/raw/master/license","SparkTasks"
"shell-quote@1.8.1","MIT","http://github.com/ljharb/shell-quote","http://github.com/ljharb/shell-quote/raw/master/LICENSE","SparkTasks"
"side-channel@1.0.6","MIT","https://github.com/ljharb/side-channel","https://github.com/ljharb/side-channel/raw/master/LICENSE","SparkTasks"
"signal-exit@3.0.7","ISC","https://github.com/tapjs/signal-exit","https://github.com/tapjs/signal-exit/raw/master/LICENSE.txt","server"
"signal-exit@4.1.0","ISC","https://github.com/tapjs/signal-exit","https://github.com/tapjs/signal-exit/raw/master/LICENSE.txt","foreground-child:SparkTasks"
"simple-plist@1.3.1","MIT","https://github.com/wollardj/simple-plist","https://github.com/wollardj/simple-plist/raw/master/LICENSE","SparkTasks"
"simple-swizzle@0.2.2","MIT","https://github.com/qix-/node-simple-swizzle","https://github.com/qix-/node-simple-swizzle/raw/master/LICENSE","SparkTasks"
"simple-update-notifier@2.0.0","MIT","https://github.com/alexbrazier/simple-update-notifier","https://github.com/alexbrazier/simple-update-notifier/raw/master/LICENSE","server"
"sisteransi@1.0.5","MIT","https://github.com/terkelg/sisteransi","https://github.com/terkelg/sisteransi/raw/master/license","SparkTasks"
"slash@3.0.0","MIT","https://github.com/sindresorhus/slash","https://github.com/sindresorhus/slash/raw/master/license","SparkTasks"
"slice-ansi@2.1.0","MIT","https://github.com/chalk/slice-ansi","https://github.com/chalk/slice-ansi/raw/master/license","SparkTasks"
"slide@1.1.6","ISC","https://github.com/isaacs/slide-flow-control","https://github.com/isaacs/slide-flow-control/raw/master/LICENSE","UNDEFINED"
"slugify@1.6.6","MIT","https://github.com/simov/slugify","https://github.com/simov/slugify/raw/master/LICENSE","SparkTasks"
"source-map-js@1.2.0","BSD-3-Clause","https://github.com/7rulnik/source-map-js","https://github.com/7rulnik/source-map-js/raw/master/LICENSE","SparkTasks"
"source-map-support@0.5.21","MIT","https://github.com/evanw/node-source-map-support","https://github.com/evanw/node-source-map-support/raw/master/LICENSE.md","SparkTasks"
"source-map@0.1.43","BSD","http://github.com/mozilla/source-map","http://opensource.org/licenses/BSD-3-Clause","transformers:server"
"source-map@0.4.4","BSD-3-Clause","http://github.com/mozilla/source-map","http://github.com/mozilla/source-map","server"
"source-map@0.5.7","BSD-3-Clause","http://github.com/mozilla/source-map","http://github.com/mozilla/source-map/raw/master/LICENSE","uglify-js:server"
"source-map@0.6.1","BSD-3-Clause","http://github.com/mozilla/source-map","http://github.com/mozilla/source-map/raw/master/LICENSE","source-map-support:SparkTasks"
"source-map@0.7.4","BSD-3-Clause","http://github.com/mozilla/source-map","http://github.com/mozilla/source-map/raw/master/LICENSE","SparkTasks"
"split-on-first@1.1.0","MIT","https://github.com/sindresorhus/split-on-first","https://github.com/sindresorhus/split-on-first/raw/master/license","SparkTasks"
"split@1.0.1","MIT","https://github.com/dominictarr/split","https://github.com/dominictarr/split/raw/master/LICENCE","SparkTasks"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js","https://github.com/alexei/sprintf.js/raw/master/LICENSE","SparkTasks"
"sqlstring@2.3.3","MIT","https://github.com/mysqljs/sqlstring","https://github.com/mysqljs/sqlstring/raw/master/LICENSE","server"
"ssri@10.0.6","ISC","https://github.com/npm/ssri","https://github.com/npm/ssri/raw/master/LICENSE.md","SparkTasks"
"stack-utils@2.0.6","MIT","https://github.com/tapjs/stack-utils","https://github.com/tapjs/stack-utils/raw/master/LICENSE.md","SparkTasks"
"stackframe@1.3.4","MIT","https://github.com/stacktracejs/stackframe","https://github.com/stacktracejs/stackframe/raw/master/LICENSE","SparkTasks"
"stacktrace-parser@0.1.10","MIT","https://github.com/errwischt/stacktrace-parser","https://github.com/errwischt/stacktrace-parser/raw/master/LICENSE","SparkTasks"
"statuses@1.4.0","MIT","https://github.com/jshttp/statuses","https://github.com/jshttp/statuses/raw/master/LICENSE","server"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses","https://github.com/jshttp/statuses/raw/master/LICENSE","SparkTasks"
"statuses@2.0.1","MIT","https://github.com/jshttp/statuses","https://github.com/jshttp/statuses/raw/master/LICENSE","http-errors:SparkTasks"
"stream-buffers@2.2.0","Unlicense","https://github.com/samcday/node-stream-buffer","https://github.com/samcday/node-stream-buffer/raw/master/UNLICENSE","SparkTasks"
"strict-uri-encode@2.0.0","MIT","https://github.com/kevva/strict-uri-encode","https://github.com/kevva/strict-uri-encode/raw/master/license","SparkTasks"
"string-width@4.2.3","MIT","https://github.com/sindresorhus/string-width","https://github.com/sindresorhus/string-width/raw/master/license","server"
"string-width@5.1.2","MIT","https://github.com/sindresorhus/string-width","https://github.com/sindresorhus/string-width/raw/master/license","@isaacs/cliui:SparkTasks"
"string.prototype.trim@1.2.9","MIT","https://github.com/es-shims/String.prototype.trim","https://github.com/es-shims/String.prototype.trim/raw/master/LICENSE","SparkTasks"
"string.prototype.trimend@1.0.8","MIT","https://github.com/es-shims/String.prototype.trimEnd","https://github.com/es-shims/String.prototype.trimEnd/raw/master/LICENSE","SparkTasks"
"string.prototype.trimstart@1.0.8","MIT","https://github.com/es-shims/String.prototype.trimStart","https://github.com/es-shims/String.prototype.trimStart/raw/master/LICENSE","SparkTasks"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder","https://github.com/nodejs/string_decoder/raw/master/LICENSE","SparkTasks"
"string_decoder@1.3.0","MIT","https://github.com/nodejs/string_decoder","https://github.com/nodejs/string_decoder/raw/master/LICENSE","server"
"strip-ansi@0.3.0","MIT","https://github.com/sindresorhus/strip-ansi","https://github.com/sindresorhus/strip-ansi","UNDEFINED"
"strip-ansi@5.2.0","MIT","https://github.com/chalk/strip-ansi","https://github.com/chalk/strip-ansi/raw/master/license","SparkTasks"
"strip-ansi@6.0.1","MIT","https://github.com/chalk/strip-ansi","https://github.com/chalk/strip-ansi/raw/master/license","server"
"strip-ansi@7.1.0","MIT","https://github.com/chalk/strip-ansi","https://github.com/chalk/strip-ansi/raw/master/license","@isaacs/cliui:SparkTasks"
"strip-eof@1.0.0","MIT","https://github.com/sindresorhus/strip-eof","https://github.com/sindresorhus/strip-eof/raw/master/license","SparkTasks"
"strip-final-newline@2.0.0","MIT","https://github.com/sindresorhus/strip-final-newline","https://github.com/sindresorhus/strip-final-newline/raw/master/license","SparkTasks"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments","https://github.com/sindresorhus/strip-json-comments/raw/master/license","SparkTasks"
"strnum@1.0.5","MIT","https://github.com/NaturalIntelligence/strnum","https://github.com/NaturalIntelligence/strnum/raw/master/LICENSE","SparkTasks"
"structured-headers@0.4.1","MIT","https://github.com/evert/structured-header","https://github.com/evert/structured-header","SparkTasks"
"sucrase@3.34.0","MIT","https://github.com/alangpierce/sucrase","https://github.com/alangpierce/sucrase/raw/master/LICENSE","SparkTasks"
"sudo-prompt@8.2.5","MIT","https://github.com/jorangreef/sudo-prompt","https://github.com/jorangreef/sudo-prompt/raw/master/LICENSE","SparkTasks"
"sudo-prompt@9.1.1","MIT","https://github.com/jorangreef/sudo-prompt","https://github.com/jorangreef/sudo-prompt/raw/master/LICENSE","@expo/package-manager:SparkTasks"
"sudo-prompt@9.2.1","MIT","https://github.com/jorangreef/sudo-prompt","https://github.com/jorangreef/sudo-prompt/raw/master/LICENSE","@react-native-community/cli-tools:SparkTasks"
"supports-color@0.2.0","MIT","https://github.com/sindresorhus/supports-color","https://github.com/sindresorhus/supports-color","license-checker:UNDEFINED"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color","https://github.com/chalk/supports-color/raw/master/license","server"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color","https://github.com/chalk/supports-color/raw/master/license","@expo/config-plugins:SparkTasks"
"supports-color@8.1.1","MIT","https://github.com/chalk/supports-color","https://github.com/chalk/supports-color/raw/master/license","jest-worker:SparkTasks"
"supports-hyperlinks@2.3.0","MIT","https://github.com/jamestalmage/supports-hyperlinks","https://github.com/jamestalmage/supports-hyperlinks/raw/master/license","SparkTasks"
"supports-preserve-symlinks-flag@1.0.0","MIT","https://github.com/inspect-js/node-supports-preserve-symlinks-flag","https://github.com/inspect-js/node-supports-preserve-symlinks-flag/raw/master/LICENSE","server"
"tailwindcss@3.3.2","MIT","https://github.com/tailwindlabs/tailwindcss","https://github.com/tailwindlabs/tailwindcss/raw/master/LICENSE","SparkTasks"
"tar@6.2.1","ISC","https://github.com/isaacs/node-tar","https://github.com/isaacs/node-tar/raw/master/LICENSE","server"
"tarn@3.0.2","MIT","https://github.com/vincit/tarn.js","https://github.com/vincit/tarn.js/raw/master/LICENSE","server"
"temp-dir@1.0.0","MIT","https://github.com/sindresorhus/temp-dir","https://github.com/sindresorhus/temp-dir/raw/master/license","@expo/image-utils:SparkTasks"
"temp-dir@2.0.0","MIT","https://github.com/sindresorhus/temp-dir","https://github.com/sindresorhus/temp-dir/raw/master/license","SparkTasks"
"temp@0.8.4","MIT","https://github.com/bruce/node-temp","https://github.com/bruce/node-temp/raw/master/LICENSE","SparkTasks"
"tempy@0.3.0","MIT","https://github.com/sindresorhus/tempy","https://github.com/sindresorhus/tempy/raw/master/license","@expo/image-utils:SparkTasks"
"tempy@0.7.1","MIT","https://github.com/sindresorhus/tempy","https://github.com/sindresorhus/tempy/raw/master/license","SparkTasks"
"terminal-link@2.1.1","MIT","https://github.com/sindresorhus/terminal-link","https://github.com/sindresorhus/terminal-link/raw/master/license","SparkTasks"
"terser@5.31.0","BSD-2-Clause","https://github.com/terser/terser","https://github.com/terser/terser/raw/master/LICENSE","SparkTasks"
"text-table@0.2.0","MIT","https://github.com/substack/text-table","https://github.com/substack/text-table/raw/master/LICENSE","SparkTasks"
"thenify-all@1.6.0","MIT","https://github.com/thenables/thenify-all","https://github.com/thenables/thenify-all/raw/master/LICENSE","SparkTasks"
"thenify@3.3.1","MIT","https://github.com/thenables/thenify","https://github.com/thenables/thenify/raw/master/LICENSE","SparkTasks"
"throat@5.0.0","MIT","https://github.com/ForbesLindesay/throat","https://github.com/ForbesLindesay/throat/raw/master/LICENSE","SparkTasks"
"through2@2.0.5","MIT","https://github.com/rvagg/through2","https://github.com/rvagg/through2/raw/master/LICENSE.md","SparkTasks"
"through@2.3.8","MIT","https://github.com/dominictarr/through","https://github.com/dominictarr/through/raw/master/LICENSE.APACHE2","SparkTasks"
"tildify@2.0.0","MIT","https://github.com/sindresorhus/tildify","https://github.com/sindresorhus/tildify/raw/master/license","server"
"tmp@0.0.33","MIT","https://github.com/raszi/node-tmp","https://github.com/raszi/node-tmp/raw/master/LICENSE","SparkTasks"
"tmpl@1.0.5","BSD-3-Clause","https://github.com/daaku/nodejs-tmpl","https://github.com/daaku/nodejs-tmpl/raw/master/license","SparkTasks"
"to-fast-properties@2.0.0","MIT","https://github.com/sindresorhus/to-fast-properties","https://github.com/sindresorhus/to-fast-properties/raw/master/license","SparkTasks"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range","https://github.com/micromatch/to-regex-range/raw/master/LICENSE","server"
"toidentifier@1.0.1","MIT","https://github.com/component/toidentifier","https://github.com/component/toidentifier/raw/master/LICENSE","SparkTasks"
"touch@3.1.1","ISC","https://github.com/isaacs/node-touch","https://github.com/isaacs/node-touch/raw/master/LICENSE","server"
"tr46@0.0.3","MIT","https://github.com/Sebmaster/tr46.js","https://github.com/Sebmaster/tr46.js","server"
"transformers@2.1.0","MIT","https://github.com/ForbesLindesay/transformers","https://github.com/ForbesLindesay/transformers","server"
"traverse@0.6.9","MIT","https://github.com/ljharb/js-traverse","https://github.com/ljharb/js-traverse/raw/master/LICENSE","SparkTasks"
"treeify@1.1.0","MIT","https://github.com/notatestuser/treeify","https://github.com/notatestuser/treeify/raw/master/LICENSE","UNDEFINED"
"ts-interface-checker@0.1.13","Apache-2.0","https://github.com/gristlabs/ts-interface-checker","https://github.com/gristlabs/ts-interface-checker/raw/master/LICENSE","SparkTasks"
"tslib@2.6.2","0BSD","https://github.com/Microsoft/tslib","https://github.com/Microsoft/tslib/raw/master/LICENSE.txt","SparkTasks"
"type-detect@4.0.8","MIT","https://github.com/chaijs/type-detect","https://github.com/chaijs/type-detect/raw/master/LICENSE","SparkTasks"
"type-fest@0.16.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest","https://github.com/sindresorhus/type-fest/raw/master/license","tempy:SparkTasks"
"type-fest@0.21.3","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest","https://github.com/sindresorhus/type-fest/raw/master/license","SparkTasks"
"type-fest@0.3.1","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest","https://github.com/sindresorhus/type-fest/raw/master/license","@expo/image-utils:SparkTasks"
"type-fest@0.7.1","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest","https://github.com/sindresorhus/type-fest/raw/master/license","stacktrace-parser:SparkTasks"
"type-is@1.6.18","MIT","https://github.com/jshttp/type-is","https://github.com/jshttp/type-is/raw/master/LICENSE","server"
"typed-array-buffer@1.0.2","MIT","https://github.com/ljharb/typed-array-buffer","https://github.com/ljharb/typed-array-buffer/raw/master/LICENSE","SparkTasks"
"typed-array-byte-length@1.0.1","MIT","https://github.com/inspect-js/typed-array-byte-length","https://github.com/inspect-js/typed-array-byte-length/raw/master/LICENSE","SparkTasks"
"typed-array-byte-offset@1.0.2","MIT","https://github.com/inspect-js/typed-array-byte-offset","https://github.com/inspect-js/typed-array-byte-offset/raw/master/LICENSE","SparkTasks"
"typed-array-length@1.0.6","MIT","https://github.com/inspect-js/typed-array-length","https://github.com/inspect-js/typed-array-length/raw/master/LICENSE","SparkTasks"
"typedarray.prototype.slice@1.0.3","MIT","https://github.com/es-shims/TypedArray.prototype.slice","https://github.com/es-shims/TypedArray.prototype.slice/raw/master/LICENSE","SparkTasks"
"typescript@5.3.3","Apache-2.0","https://github.com/Microsoft/TypeScript","https://github.com/Microsoft/TypeScript/raw/master/LICENSE.txt","SparkTasks"
"ua-parser-js@1.0.37","MIT","https://github.com/faisalman/ua-parser-js","https://github.com/faisalman/ua-parser-js/raw/master/license.md","SparkTasks"
"uglify-js@2.2.5","UNKNOWN","https://github.com/mishoo/UglifyJS2","https://github.com/mishoo/UglifyJS2","transformers:server"
"uglify-js@2.8.29","BSD-2-Clause","https://github.com/mishoo/UglifyJS2","https://github.com/mishoo/UglifyJS2/raw/master/LICENSE","server"
"uglify-to-browserify@1.0.2","MIT","https://github.com/ForbesLindesay/uglify-to-browserify","https://github.com/ForbesLindesay/uglify-to-browserify/raw/master/LICENSE","server"
"unbox-primitive@1.0.2","MIT","https://github.com/ljharb/unbox-primitive","https://github.com/ljharb/unbox-primitive/raw/master/LICENSE","SparkTasks"
"undefsafe@2.0.5","MIT","https://github.com/remy/undefsafe","https://github.com/remy/undefsafe/raw/master/LICENSE","server"
"undici-types@5.26.5","MIT","https://github.com/nodejs/undici","https://github.com/nodejs/undici","SparkTasks"
"unicode-canonical-property-names-ecmascript@2.0.0","MIT","https://github.com/mathiasbynens/unicode-canonical-property-names-ecmascript","https://github.com/mathiasbynens/unicode-canonical-property-names-ecmascript/raw/master/LICENSE-MIT.txt","SparkTasks"
"unicode-match-property-ecmascript@2.0.0","MIT","https://github.com/mathiasbynens/unicode-match-property-ecmascript","https://github.com/mathiasbynens/unicode-match-property-ecmascript/raw/master/LICENSE-MIT.txt","SparkTasks"
"unicode-match-property-value-ecmascript@2.1.0","MIT","https://github.com/mathiasbynens/unicode-match-property-value-ecmascript","https://github.com/mathiasbynens/unicode-match-property-value-ecmascript/raw/master/LICENSE-MIT.txt","SparkTasks"
"unicode-property-aliases-ecmascript@2.1.0","MIT","https://github.com/mathiasbynens/unicode-property-aliases-ecmascript","https://github.com/mathiasbynens/unicode-property-aliases-ecmascript/raw/master/LICENSE-MIT.txt","SparkTasks"
"unique-filename@3.0.0","ISC","https://github.com/npm/unique-filename","https://github.com/npm/unique-filename/raw/master/LICENSE","SparkTasks"
"unique-slug@4.0.0","ISC","https://github.com/npm/unique-slug","https://github.com/npm/unique-slug/raw/master/LICENSE","SparkTasks"
"unique-string@1.0.0","MIT","https://github.com/sindresorhus/unique-string","https://github.com/sindresorhus/unique-string/raw/master/license","@expo/image-utils:SparkTasks"
"unique-string@2.0.0","MIT","https://github.com/sindresorhus/unique-string","https://github.com/sindresorhus/unique-string/raw/master/license","SparkTasks"
"universalify@0.1.2","MIT","https://github.com/RyanZim/universalify","https://github.com/RyanZim/universalify/raw/master/LICENSE","SparkTasks"
"universalify@1.0.0","MIT","https://github.com/RyanZim/universalify","https://github.com/RyanZim/universalify/raw/master/LICENSE","@expo/image-utils:SparkTasks"
"universalify@2.0.1","MIT","https://github.com/RyanZim/universalify","https://github.com/RyanZim/universalify/raw/master/LICENSE","jsonfile:@expo/image-utils:SparkTasks"
"unpipe@1.0.0","MIT","https://github.com/stream-utils/unpipe","https://github.com/stream-utils/unpipe/raw/master/LICENSE","server"
"update-browserslist-db@1.0.16","MIT","https://github.com/browserslist/update-db","https://github.com/browserslist/update-db/raw/master/LICENSE","SparkTasks"
"url-join@4.0.0","MIT","https://github.com/jfromaniello/url-join","https://github.com/jfromaniello/url-join/raw/master/LICENSE","SparkTasks"
"use-latest-callback@0.1.9","MIT","https://github.com/satya164/use-latest-callback","https://github.com/satya164/use-latest-callback","SparkTasks"
"use-sync-external-store@1.2.2","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","SparkTasks"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate","https://github.com/TooTallNate/util-deprecate/raw/master/LICENSE","server"
"util-extend@1.0.3","MIT","https://github.com/isaacs/util-extend","https://github.com/isaacs/util-extend/raw/master/LICENSE","UNDEFINED"
"utils-merge@1.0.1","MIT","https://github.com/jaredhanson/utils-merge","https://github.com/jaredhanson/utils-merge/raw/master/LICENSE","server"
"uuid@7.0.3","MIT","https://github.com/uuidjs/uuid","https://github.com/uuidjs/uuid/raw/master/LICENSE.md","xcode:SparkTasks"
"uuid@8.3.2","MIT","https://github.com/uuidjs/uuid","https://github.com/uuidjs/uuid/raw/master/LICENSE.md","SparkTasks"
"valid-url@1.0.9","UNKNOWN","https://github.com/ogt/valid-url","https://github.com/ogt/valid-url/raw/master/LICENSE","SparkTasks"
"validate-npm-package-name@3.0.0","ISC","https://github.com/npm/validate-npm-package-name","https://github.com/npm/validate-npm-package-name/raw/master/LICENSE","SparkTasks"
